"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2003,7,"US","US Airways Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",86.00,27.00,8.02,1.98,6.84,0.00,10.15,1.00,0.00,1175.00,330.00,70.00,286.00,0.00,489.00,
2003,7,"US","US Airways Inc.","EWR","Newark, NJ: Newark Liberty International",321.00,78.00,12.01,3.83,38.98,0.00,23.19,17.00,0.00,4550.00,423.00,287.00,2445.00,0.00,1395.00,
2003,7,"US","US Airways Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",573.00,172.00,48.55,2.69,60.20,0.00,60.56,7.00,0.00,9025.00,2067.00,279.00,2106.00,0.00,4573.00,
2003,7,"US","US Airways Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",236.00,62.00,16.52,2.25,18.62,0.00,24.61,7.00,0.00,2723.00,596.00,94.00,750.00,0.00,1283.00,
2003,7,"US","US Airways Inc.","IAD","Washington, DC: Washington Dulles International",118.00,33.00,14.12,1.42,10.79,0.00,6.67,6.00,0.00,1368.00,422.00,95.00,478.00,0.00,373.00,
2003,7,"US","US Airways Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",280.00,99.00,21.25,7.70,46.76,0.00,23.29,5.00,0.00,4591.00,969.00,336.00,1725.00,0.00,1561.00,
2003,7,"US","US Airways Inc.","ILM","Wilmington, NC: Wilmington International",155.00,21.00,4.68,0.80,5.59,0.00,9.93,3.00,0.00,645.00,143.00,33.00,131.00,0.00,338.00,
2003,7,"US","US Airways Inc.","IND","Indianapolis, IN: Indianapolis International",332.00,86.00,14.00,3.00,34.29,0.00,34.71,11.00,0.00,4274.00,732.00,147.00,1271.00,0.00,2124.00,
2003,7,"US","US Airways Inc.","JAX","Jacksonville, FL: Jacksonville International",299.00,70.00,21.95,1.82,25.76,0.00,20.47,1.00,0.00,3024.00,1003.00,84.00,976.00,0.00,961.00,
2003,7,"US","US Airways Inc.","LAS","Las Vegas, NV: McCarran International",330.00,113.00,34.77,5.87,29.16,0.00,43.21,1.00,2.00,6731.00,1970.00,401.00,1215.00,0.00,3145.00,
2003,7,"US","US Airways Inc.","LAX","Los Angeles, CA: Los Angeles International",350.00,115.00,42.65,6.57,18.45,0.00,47.33,0.00,1.00,7326.00,2681.00,561.00,1109.00,0.00,2975.00,
2003,7,"US","US Airways Inc.","LGA","New York, NY: LaGuardia",1315.00,207.00,39.33,13.29,105.34,0.00,49.03,40.00,5.00,11340.00,1797.00,1367.00,5301.00,0.00,2875.00,
2003,7,"US","US Airways Inc.","MCI","Kansas City, MO: Kansas City International",272.00,78.00,19.76,3.36,32.94,0.00,21.94,6.00,0.00,4020.00,852.00,381.00,1425.00,0.00,1362.00,
2003,7,"US","US Airways Inc.","MCO","Orlando, FL: Orlando International",817.00,277.00,71.10,3.72,113.24,0.00,88.94,3.00,0.00,12782.00,3245.00,250.00,3969.00,0.00,5318.00,
2003,7,"US","US Airways Inc.","MDT","Harrisburg, PA: Harrisburg International",150.00,21.00,2.89,3.86,3.12,0.00,11.13,2.00,0.00,1215.00,82.00,387.00,108.00,0.00,638.00,
2003,7,"US","US Airways Inc.","MHT","Manchester, NH: Manchester-Boston Regional",269.00,79.00,35.17,2.61,15.63,0.00,25.59,5.00,1.00,3922.00,1386.00,132.00,902.00,0.00,1502.00,
2003,7,"US","US Airways Inc.","MIA","Miami, FL: Miami International",308.00,77.00,18.86,0.22,27.32,0.00,30.61,10.00,1.00,3189.00,776.00,31.00,946.00,0.00,1436.00,
2003,7,"US","US Airways Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",183.00,46.00,13.09,2.73,17.48,0.00,12.70,2.00,0.00,2730.00,839.00,107.00,1081.00,0.00,703.00,
2003,7,"US","US Airways Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",331.00,101.00,25.35,0.71,50.18,0.00,24.75,6.00,0.00,4980.00,1062.00,76.00,2106.00,0.00,1736.00,
2003,7,"US","US Airways Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",184.00,43.00,9.64,1.75,14.63,0.00,16.98,2.00,0.00,1412.00,263.00,49.00,457.00,0.00,643.00,
2003,7,"US","US Airways Inc.","ORD","Chicago, IL: Chicago O'Hare International",520.00,192.00,27.10,10.03,108.52,0.00,46.35,29.00,2.00,13294.00,1411.00,801.00,7757.00,0.00,3325.00,
2003,7,"US","US Airways Inc.","ORF","Norfolk, VA: Norfolk International",212.00,68.00,20.61,2.67,20.13,0.00,24.59,1.00,0.00,3179.00,970.00,164.00,705.00,0.00,1340.00,
2003,7,"US","US Airways Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",336.00,102.00,27.19,0.00,40.17,0.00,34.65,1.00,0.00,4269.00,904.00,0.00,1276.00,0.00,2089.00,
2003,7,"US","US Airways Inc.","PHL","Philadelphia, PA: Philadelphia International",5330.00,1343.00,184.23,42.46,690.46,0.00,425.85,93.00,13.00,65624.00,9121.00,3622.00,27881.00,0.00,25000.00,
2003,7,"US","US Airways Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",241.00,58.00,14.69,3.30,21.29,0.00,18.71,0.00,1.00,3539.00,708.00,193.00,1145.00,0.00,1493.00,
2003,7,"US","US Airways Inc.","PIT","Pittsburgh, PA: Pittsburgh International",3858.00,881.00,129.48,29.54,417.61,0.00,304.36,66.00,7.00,47777.00,5970.00,3061.00,20456.00,0.00,18290.00,
2003,7,"US","US Airways Inc.","PNS","Pensacola, FL: Pensacola International",93.00,22.00,5.80,0.33,7.74,0.00,8.13,2.00,1.00,863.00,292.00,7.00,205.00,0.00,359.00,
2003,7,"US","US Airways Inc.","PVD","Providence, RI: Theodore Francis Green State",511.00,116.00,33.95,4.80,35.36,0.00,41.88,8.00,1.00,5261.00,1204.00,279.00,1367.00,0.00,2411.00,
2003,7,"US","US Airways Inc.","PWM","Portland, ME: Portland International Jetport",186.00,48.00,17.40,2.00,14.54,0.00,14.06,3.00,0.00,2105.00,706.00,159.00,672.00,0.00,568.00,
2003,7,"US","US Airways Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",408.00,140.00,36.29,3.50,52.81,0.00,47.39,2.00,0.00,6654.00,1602.00,250.00,2136.00,0.00,2666.00,
2003,7,"US","US Airways Inc.","RIC","Richmond, VA: Richmond International",225.00,58.00,18.37,2.83,16.14,0.00,20.66,3.00,1.00,2582.00,634.00,129.00,772.00,0.00,1047.00,
2003,7,"US","US Airways Inc.","ROC","Rochester, NY: Greater Rochester International",119.00,36.00,11.50,2.04,7.77,0.00,14.70,2.00,0.00,1756.00,463.00,97.00,458.00,0.00,738.00,
2003,7,"US","US Airways Inc.","RSW","Fort Myers, FL: Southwest Florida International",246.00,67.00,17.83,1.42,21.72,0.00,26.03,1.00,0.00,2838.00,649.00,120.00,797.00,0.00,1272.00,
2003,7,"US","US Airways Inc.","SAN","San Diego, CA: San Diego International",211.00,78.00,23.96,3.39,23.64,0.00,27.01,1.00,0.00,4824.00,1346.00,271.00,922.00,0.00,2285.00,
2003,7,"US","US Airways Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",145.00,30.00,10.30,1.95,3.46,0.00,14.30,5.00,0.00,1415.00,423.00,62.00,153.00,0.00,777.00,
2003,7,"US","US Airways Inc.","SEA","Seattle, WA: Seattle/Tacoma International",241.00,96.00,27.29,7.59,34.34,0.00,26.78,0.00,0.00,6021.00,1198.00,786.00,2022.00,0.00,2015.00,
2003,7,"US","US Airways Inc.","SFO","San Francisco, CA: San Francisco International",289.00,83.00,25.91,5.71,18.26,0.00,33.12,0.00,1.00,4996.00,1140.00,491.00,1124.00,0.00,2241.00,
2003,7,"US","US Airways Inc.","SJU","San Juan, PR: Luis Munoz Marin International",182.00,65.00,31.63,2.94,19.88,0.00,10.55,0.00,0.00,4263.00,1752.00,426.00,823.00,0.00,1262.00,
2003,7,"US","US Airways Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",57.00,7.00,0.56,0.53,3.02,0.00,2.88,2.00,1.00,428.00,31.00,64.00,184.00,0.00,149.00,
2003,7,"US","US Airways Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",62.00,4.00,0.00,0.00,3.00,0.00,1.00,1.00,0.00,232.00,0.00,0.00,112.00,0.00,120.00,
2003,7,"US","US Airways Inc.","STT","Charlotte Amalie, VI: Cyril E King",62.00,20.00,10.30,0.00,5.97,0.00,3.73,4.00,0.00,804.00,390.00,0.00,177.00,0.00,237.00,
2003,7,"US","US Airways Inc.","STX","Christiansted, VI: Henry E. Rohlsen",31.00,9.00,1.04,0.00,0.94,0.00,7.01,2.00,0.00,352.00,30.00,0.00,23.00,0.00,299.00,
2003,7,"US","US Airways Inc.","SYR","Syracuse, NY: Syracuse Hancock International",145.00,49.00,13.51,4.17,10.50,0.00,20.83,0.00,0.00,3092.00,632.00,302.00,633.00,0.00,1525.00,
2003,7,"US","US Airways Inc.","TPA","Tampa, FL: Tampa International",701.00,200.00,41.22,4.77,70.35,0.00,83.65,5.00,0.00,9825.00,1881.00,383.00,2506.00,0.00,5055.00,
2003,7,"WN","Southwest Airlines Co.","ABQ","Albuquerque, NM: Albuquerque International Sunport",1876.00,253.00,68.70,6.67,29.14,0.02,148.47,11.00,0.00,13223.00,2875.00,513.00,1160.00,2.00,8673.00,
2003,7,"WN","Southwest Airlines Co.","ALB","Albany, NY: Albany International",296.00,62.00,15.47,4.48,6.56,0.00,35.49,0.00,5.00,4540.00,685.00,683.00,267.00,0.00,2905.00,
2003,7,"WN","Southwest Airlines Co.","AMA","Amarillo, TX: Rick Husband Amarillo International",313.00,51.00,15.94,0.14,1.00,0.00,33.92,1.00,1.00,2008.00,498.00,12.00,35.00,0.00,1463.00,
2003,7,"WN","Southwest Airlines Co.","AUS","Austin, TX: Austin - Bergstrom International",1340.00,231.00,69.89,6.44,51.12,0.56,102.98,17.00,0.00,8774.00,2497.00,374.00,1393.00,20.00,4490.00,
2003,7,"WN","Southwest Airlines Co.","BDL","Hartford, CT: Bradley International",479.00,94.00,22.59,6.92,16.40,0.00,48.09,3.00,0.00,5467.00,913.00,630.00,1043.00,0.00,2881.00,
2003,7,"WN","Southwest Airlines Co.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",802.00,145.00,38.12,7.43,27.64,0.05,71.76,1.00,1.00,7869.00,1522.00,386.00,1428.00,9.00,4524.00,
2003,7,"WN","Southwest Airlines Co.","BNA","Nashville, TN: Nashville International",2535.00,408.00,88.05,21.06,88.59,4.34,205.96,2.00,6.00,22346.00,4035.00,1714.00,3871.00,114.00,12612.00,
2003,7,"WN","Southwest Airlines Co.","BOI","Boise, ID: Boise Air Terminal",535.00,69.00,15.21,1.62,6.97,0.00,45.21,0.00,0.00,3196.00,804.00,68.00,166.00,0.00,2158.00,
2003,7,"WN","Southwest Airlines Co.","BUF","Buffalo, NY: Buffalo Niagara International",293.00,64.00,21.20,1.76,13.07,0.00,27.97,0.00,4.00,3557.00,792.00,275.00,576.00,0.00,1914.00,
2003,7,"WN","Southwest Airlines Co.","BUR","Burbank, CA: Bob Hope",1491.00,206.00,51.96,1.62,29.94,0.21,122.27,4.00,1.00,10583.00,2146.00,213.00,1038.00,10.00,7176.00,
2003,7,"WN","Southwest Airlines Co.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4658.00,704.00,116.89,61.14,144.52,3.51,377.94,10.00,15.00,45933.00,5637.00,6605.00,9815.00,81.00,23795.00,
2003,7,"WN","Southwest Airlines Co.","CLE","Cleveland, OH: Cleveland-Hopkins International",585.00,135.00,30.86,6.01,34.67,2.23,61.23,0.00,0.00,7304.00,1346.00,398.00,1584.00,73.00,3903.00,
2003,7,"WN","Southwest Airlines Co.","CMH","Columbus, OH: John Glenn Columbus International",476.00,85.00,20.36,3.72,17.97,0.00,42.95,0.00,0.00,4406.00,748.00,331.00,819.00,0.00,2508.00,
2003,7,"WN","Southwest Airlines Co.","CRP","Corpus Christi, TX: Corpus Christi International",167.00,41.00,6.81,0.55,5.73,0.00,27.91,2.00,0.00,1696.00,279.00,20.00,293.00,0.00,1104.00,
2003,7,"WN","Southwest Airlines Co.","DAL","Dallas, TX: Dallas Love Field",3615.00,468.00,91.73,23.25,71.92,1.14,279.95,109.00,12.00,19472.00,3869.00,1280.00,2224.00,18.00,12081.00,
2003,7,"WN","Southwest Airlines Co.","DTW","Detroit, MI: Detroit Metro Wayne County",481.00,111.00,30.71,5.65,20.20,0.28,54.16,3.00,8.00,5513.00,1197.00,428.00,858.00,13.00,3017.00,
2003,7,"WN","Southwest Airlines Co.","ELP","El Paso, TX: El Paso International",1078.00,174.00,45.11,5.37,18.64,0.00,104.89,4.00,0.00,7894.00,1723.00,383.00,585.00,0.00,5203.00,
2003,7,"WN","Southwest Airlines Co.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1085.00,184.00,28.66,12.64,34.70,2.77,105.23,3.00,1.00,9389.00,1151.00,828.00,1270.00,58.00,6082.00,
2003,7,"WN","Southwest Airlines Co.","GEG","Spokane, WA: Spokane International",462.00,39.00,11.49,0.39,2.17,1.00,23.95,2.00,0.00,1252.00,339.00,7.00,96.00,85.00,725.00,
2003,7,"WN","Southwest Airlines Co.","HOU","Houston, TX: William P Hobby",4031.00,655.00,93.89,34.04,153.38,1.61,372.09,72.00,22.00,31504.00,3496.00,1963.00,5327.00,32.00,20686.00,
2003,7,"WN","Southwest Airlines Co.","HRL","Harlingen/San Benito, TX: Valley International",353.00,67.00,11.47,1.97,5.15,0.00,48.41,2.00,0.00,2827.00,361.00,96.00,155.00,0.00,2215.00,
2003,7,"WN","Southwest Airlines Co.","IAH","Houston, TX: George Bush Intercontinental/Houston",163.00,38.00,4.85,4.19,16.42,0.00,12.53,3.00,0.00,1429.00,129.00,246.00,460.00,0.00,594.00,
2003,7,"WN","Southwest Airlines Co.","IND","Indianapolis, IN: Indianapolis International",481.00,90.00,23.43,4.50,18.01,0.00,44.06,0.00,4.00,6126.00,1091.00,349.00,1322.00,0.00,3364.00,
2003,7,"WN","Southwest Airlines Co.","ISP","Islip, NY: Long Island MacArthur",697.00,115.00,30.52,11.05,19.87,0.27,53.30,0.00,0.00,5772.00,1032.00,689.00,1168.00,8.00,2875.00,
2003,7,"WN","Southwest Airlines Co.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",274.00,43.00,11.80,0.40,7.61,0.00,23.19,0.00,1.00,2748.00,421.00,41.00,479.00,0.00,1807.00,
2003,7,"WN","Southwest Airlines Co.","JAX","Jacksonville, FL: Jacksonville International",597.00,113.00,19.54,2.35,27.48,0.00,63.64,0.00,0.00,5977.00,916.00,106.00,1028.00,0.00,3927.00,
2003,7,"WN","Southwest Airlines Co.","LAS","Las Vegas, NV: McCarran International",5161.00,721.00,156.96,41.05,147.06,0.84,375.10,20.00,23.00,37664.00,6422.00,3731.00,7699.00,23.00,19789.00,
2003,7,"WN","Southwest Airlines Co.","LAX","Los Angeles, CA: Los Angeles International",3354.00,386.00,98.32,12.40,32.95,0.23,242.10,32.00,5.00,19001.00,4294.00,887.00,1377.00,8.00,12435.00,
2003,7,"WN","Southwest Airlines Co.","LBB","Lubbock, TX: Lubbock Preston Smith International",407.00,56.00,9.43,0.00,5.40,0.00,41.17,4.00,0.00,2234.00,369.00,0.00,168.00,0.00,1697.00,
2003,7,"WN","Southwest Airlines Co.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",462.00,83.00,17.01,2.70,18.33,0.00,44.97,2.00,3.00,3745.00,671.00,214.00,712.00,0.00,2148.00,
2003,7,"WN","Southwest Airlines Co.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",402.00,58.00,17.91,1.49,6.05,0.00,32.56,7.00,0.00,2415.00,596.00,123.00,203.00,0.00,1493.00,
2003,7,"WN","Southwest Airlines Co.","MCI","Kansas City, MO: Kansas City International",2146.00,320.00,70.43,15.60,57.72,2.29,173.96,2.00,1.00,18162.00,2894.00,1195.00,3031.00,60.00,10982.00,
2003,7,"WN","Southwest Airlines Co.","MCO","Orlando, FL: Orlando International",1968.00,327.00,51.81,12.00,106.99,0.00,156.19,5.00,2.00,17583.00,2374.00,795.00,4350.00,0.00,10064.00,
2003,7,"WN","Southwest Airlines Co.","MDW","Chicago, IL: Chicago Midway International",3880.00,763.00,114.05,64.00,232.46,3.08,349.41,20.00,33.00,44696.00,5502.00,6752.00,11111.00,100.00,21231.00,
2003,7,"WN","Southwest Airlines Co.","MHT","Manchester, NH: Manchester-Boston Regional",612.00,111.00,31.02,6.08,15.33,0.38,58.20,0.00,0.00,7433.00,1486.00,450.00,862.00,6.00,4629.00,
2003,7,"WN","Southwest Airlines Co.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",1754.00,306.00,71.43,12.19,49.46,0.00,172.92,3.00,5.00,14107.00,2776.00,614.00,1546.00,0.00,9171.00,
2003,7,"WN","Southwest Airlines Co.","OAK","Oakland, CA: Metropolitan Oakland International",3578.00,437.00,92.38,6.52,45.82,1.01,291.27,18.00,8.00,20550.00,3900.00,594.00,1868.00,36.00,14152.00,
2003,7,"WN","Southwest Airlines Co.","OKC","Oklahoma City, OK: Will Rogers World",635.00,118.00,32.54,2.91,10.87,0.03,71.65,3.00,1.00,5826.00,1084.00,156.00,395.00,1.00,4190.00,
2003,7,"WN","Southwest Airlines Co.","OMA","Omaha, NE: Eppley Airfield",388.00,100.00,26.64,1.52,24.68,0.69,46.47,1.00,0.00,5725.00,1287.00,140.00,1094.00,11.00,3193.00,
2003,7,"WN","Southwest Airlines Co.","ONT","Ontario, CA: Ontario International",1652.00,211.00,72.34,2.00,27.30,0.00,109.36,12.00,0.00,9864.00,2831.00,178.00,1184.00,0.00,5671.00,
2003,7,"WN","Southwest Airlines Co.","ORF","Norfolk, VA: Norfolk International",352.00,61.00,15.70,4.54,10.27,0.11,30.38,0.00,1.00,3549.00,640.00,371.00,370.00,2.00,2166.00,
2003,7,"WN","Southwest Airlines Co.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",329.00,34.00,6.32,0.96,6.42,1.00,19.29,3.00,1.00,1415.00,176.00,108.00,177.00,28.00,926.00,
2003,7,"WN","Southwest Airlines Co.","PDX","Portland, OR: Portland International",1041.00,123.00,30.20,2.48,4.52,0.00,85.80,0.00,0.00,5795.00,1054.00,218.00,155.00,0.00,4368.00,
2003,7,"WN","Southwest Airlines Co.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",5313.00,754.00,159.28,22.84,144.03,3.48,424.37,44.00,8.00,37804.00,6743.00,1670.00,5020.00,78.00,24293.00,
2003,7,"WN","Southwest Airlines Co.","PVD","Providence, RI: Theodore Francis Green State",821.00,134.00,29.52,6.67,22.37,0.00,75.44,2.00,1.00,7917.00,1146.00,709.00,1071.00,0.00,4991.00,
2003,7,"WN","Southwest Airlines Co.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",571.00,131.00,26.34,6.36,24.10,0.12,74.08,0.00,0.00,7594.00,1058.00,482.00,1145.00,3.00,4906.00,
2003,7,"WN","Southwest Airlines Co.","RNO","Reno, NV: Reno/Tahoe International",1184.00,155.00,37.46,4.85,23.28,0.00,89.41,3.00,0.00,7794.00,1403.00,413.00,908.00,0.00,5070.00,
2003,7,"WN","Southwest Airlines Co.","SAN","San Diego, CA: San Diego International",2395.00,381.00,100.32,8.19,69.71,0.20,202.57,6.00,2.00,17117.00,3876.00,734.00,2185.00,3.00,10319.00,
2003,7,"WN","Southwest Airlines Co.","SAT","San Antonio, TX: San Antonio International",1347.00,225.00,69.37,8.41,48.57,0.15,98.50,21.00,4.00,10087.00,2790.00,491.00,1664.00,17.00,5125.00,
2003,7,"WN","Southwest Airlines Co.","SDF","Louisville, KY: Louisville International-Standiford Field",615.00,111.00,23.35,9.86,22.82,0.85,54.12,1.00,1.00,6802.00,1066.00,753.00,1401.00,35.00,3547.00,
2003,7,"WN","Southwest Airlines Co.","SEA","Seattle, WA: Seattle/Tacoma International",1179.00,110.00,23.81,1.52,9.23,0.16,75.29,4.00,2.00,5244.00,921.00,209.00,383.00,3.00,3728.00,
2003,7,"WN","Southwest Airlines Co.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",2132.00,208.00,43.85,3.28,18.08,1.04,141.74,18.00,0.00,9200.00,1517.00,110.00,739.00,20.00,6814.00,
2003,7,"WN","Southwest Airlines Co.","SLC","Salt Lake City, UT: Salt Lake City International",1159.00,158.00,47.43,2.40,27.04,0.06,81.08,1.00,2.00,7211.00,1683.00,245.00,1090.00,2.00,4191.00,
2003,7,"WN","Southwest Airlines Co.","SMF","Sacramento, CA: Sacramento International",2126.00,260.00,57.84,8.90,20.00,5.71,167.56,3.00,2.00,12820.00,2346.00,698.00,942.00,140.00,8694.00,
2003,7,"WN","Southwest Airlines Co.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",760.00,73.00,29.24,2.81,7.91,1.10,31.94,0.00,0.00,3057.00,1197.00,267.00,239.00,17.00,1337.00,
2003,7,"WN","Southwest Airlines Co.","STL","St. Louis, MO: St Louis Lambert International",1929.00,367.00,62.60,18.57,90.99,2.07,192.78,15.00,7.00,20521.00,2801.00,1817.00,4260.00,57.00,11586.00,
2003,7,"WN","Southwest Airlines Co.","TPA","Tampa, FL: Tampa International",1736.00,267.00,39.28,10.50,67.54,2.25,147.43,4.00,7.00,14661.00,1675.00,622.00,2902.00,56.00,9406.00,
2003,7,"WN","Southwest Airlines Co.","TUL","Tulsa, OK: Tulsa International",650.00,103.00,35.53,0.25,9.57,0.00,57.64,8.00,1.00,4960.00,1432.00,39.00,271.00,0.00,3218.00,
2003,7,"WN","Southwest Airlines Co.","TUS","Tucson, AZ: Tucson International",407.00,81.00,12.57,0.02,12.02,0.10,56.29,0.00,1.00,4542.00,464.00,5.00,379.00,9.00,3685.00,
2003,8,"AA","American Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",324.00,71.00,27.52,15.33,14.81,0.00,13.34,4.00,0.00,3754.00,1539.00,838.00,500.00,0.00,877.00,
2003,8,"AA","American Airlines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",93.00,28.00,8.46,3.76,9.11,0.00,6.67,0.00,0.00,1946.00,592.00,268.00,493.00,0.00,593.00,
2003,8,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",771.00,243.00,52.50,29.53,130.82,0.00,30.14,12.00,1.00,12012.00,2656.00,1925.00,4911.00,0.00,2520.00,
2003,8,"AA","American Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",882.00,215.00,53.99,30.13,55.29,0.00,75.59,17.00,0.00,12476.00,2844.00,2468.00,2110.00,0.00,5054.00,
2003,8,"AA","American Airlines Inc.","BDL","Hartford, CT: Bradley International",412.00,72.00,23.20,8.48,26.27,0.00,14.05,3.00,0.00,3763.00,1055.00,481.00,1279.00,0.00,948.00,
2003,8,"AA","American Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",92.00,25.00,7.47,7.78,3.56,0.00,6.19,1.00,0.00,1250.00,326.00,353.00,289.00,0.00,282.00,
2003,8,"AA","American Airlines Inc.","BNA","Nashville, TN: Nashville International",469.00,122.00,37.02,13.50,33.84,0.89,36.75,11.00,3.00,9489.00,2944.00,1560.00,1893.00,32.00,3060.00,
2003,8,"AA","American Airlines Inc.","BOS","Boston, MA: Logan International",1322.00,320.00,97.74,37.57,118.10,0.00,66.60,12.00,1.00,19840.00,7808.00,2800.00,4567.00,0.00,4665.00,
2003,8,"AA","American Airlines Inc.","BUR","Burbank, CA: Bob Hope",124.00,31.00,8.38,6.57,6.88,0.00,9.17,2.00,0.00,1674.00,271.00,467.00,317.00,0.00,619.00,
2003,8,"AA","American Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",618.00,135.00,32.12,28.29,44.23,0.00,30.36,5.00,1.00,7400.00,1393.00,1709.00,2099.00,0.00,2199.00,
2003,8,"AA","American Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",179.00,43.00,13.00,2.96,18.38,0.00,8.66,7.00,1.00,2294.00,1102.00,78.00,381.00,0.00,733.00,
2003,8,"AA","American Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",240.00,64.00,14.23,13.04,23.02,0.00,13.71,16.00,0.00,4502.00,1557.00,928.00,999.00,0.00,1018.00,
2003,8,"AA","American Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",236.00,44.00,14.91,4.74,14.39,0.00,9.96,3.00,1.00,2368.00,846.00,223.00,712.00,0.00,587.00,
2003,8,"AA","American Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",209.00,46.00,11.92,12.16,9.32,0.00,12.60,2.00,1.00,2032.00,433.00,440.00,462.00,0.00,697.00,
2003,8,"AA","American Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",62.00,14.00,1.79,6.89,1.53,0.00,3.79,1.00,0.00,843.00,126.00,410.00,101.00,0.00,206.00,
2003,8,"AA","American Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",980.00,245.00,68.37,34.84,100.62,0.81,40.36,34.00,7.00,14488.00,3766.00,2623.00,5308.00,13.00,2778.00,
2003,8,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",786.00,170.00,55.39,22.36,57.13,0.00,35.12,16.00,1.00,8586.00,2967.00,1562.00,1967.00,0.00,2090.00,
2003,8,"AA","American Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",12846.00,2803.00,593.18,117.05,1378.05,11.51,703.21,209.00,99.00,168637.00,41610.00,8734.00,72471.00,328.00,45494.00,
